tipo,nombre,direccion,lat,lon,materiales,horario
Contenedor Negro,"RABANAL, FRANCISCO, INTENDENTE AV. 2332","RABANAL, FRANCISCO, INTENDENTE AV. 2332",-34.66046715477117,-58.42894500408483,,
Contenedor Negro,"RABANAL, FRANCISCO, INTENDENTE AV. 2375","RABANAL, FRANCISCO, INTENDENTE AV. 2375",-34.66003287946425,-58.42991706619151,,
Contenedor Negro,"RABANAL, FRANCISCO, INTENDENTE AV. 2492","RABANAL, FRANCISCO, INTENDENTE AV. 2492",-34.66134010224805,-58.43045791397576,,
Contenedor Negro,"RABANAL, FRANCISCO, INTENDENTE AV. 2560","RABANAL, FRANCISCO, INTENDENTE AV. 2560",-34.66106605645517,-58.432076737641985,,
Contenedor Negro,"RABANAL, FRANCISCO, INTENDENTE AV. 2563","RABANAL, FRANCISCO, INTENDENTE AV. 2563",-34.661043167240315,-58.432130145553074,,
Contenedor Negro,"RABANAL, FRANCISCO, INTENDENTE AV. 2635","RABANAL, FRANCISCO, INTENDENTE AV. 2635",-34.66142463296117,-58.43303418466634,,
Contenedor Negro,"RABANAL, FRANCISCO, INTENDENTE AV. 2700","RABANAL, FRANCISCO, INTENDENTE AV. 2700",-34.66204179308526,-58.43185799985681,,
Contenedor Negro,"RABANAL, FRANCISCO, INTENDENTE AV. 2710","RABANAL, FRANCISCO, INTENDENTE AV. 2710",-34.66287114072522,-58.43320088723235,,
Contenedor Negro,PATAGONES 2960,PATAGONES 2960,-34.63823567294534,-58.40452737373336,,
Contenedor Negro,"RABANAL, FRANCISCO, INTENDENTE AV. 2866","RABANAL, FRANCISCO, INTENDENTE AV. 2866",-34.66372866926207,-58.434857511165944,,
Contenedor Negro,"RABANAL, FRANCISCO, INTENDENTE AV. 2885","RABANAL, FRANCISCO, INTENDENTE AV. 2885",-34.66277218654158,-58.4359618514482,,
Contenedor Negro,"RABANAL, FRANCISCO, INTENDENTE AV. 2947","RABANAL, FRANCISCO, INTENDENTE AV. 2947",-34.66324915031222,-58.43691287789045,,
Contenedor Negro,"RABANAL, FRANCISCO, INTENDENTE AV. 3051","RABANAL, FRANCISCO, INTENDENTE AV. 3051",-34.66379508444345,-58.43825817720018,,
Contenedor Negro,"RABANAL, FRANCISCO, INTENDENTE AV. 3165","RABANAL, FRANCISCO, INTENDENTE AV. 3165",-34.664632568923196,-58.43899482009327,,
Contenedor Negro,"RABANAL, FRANCISCO, INTENDENTE AV. 3285","RABANAL, FRANCISCO, INTENDENTE AV. 3285",-34.665814306932596,-58.440015878507545,,
Contenedor Negro,"RABANAL, FRANCISCO, INTENDENTE AV. 3393","RABANAL, FRANCISCO, INTENDENTE AV. 3393",-34.66597622391533,-58.44015493147512,,
Contenedor Negro,"RAMIREZ, CARLOS M. 2241","RAMIREZ, CARLOS M. 2241",-34.6587213660815,-58.429234404420086,,
Contenedor Negro,ATUEL 561,ATUEL 561,-34.64425876770272,-58.407042054496145,,
Contenedor Negro,"RAMIREZ, CARLOS M. 2405","RAMIREZ, CARLOS M. 2405",-34.659654642640014,-58.430840839933516,,
Contenedor Negro,"RAMIREZ, CARLOS M. 2585","RAMIREZ, CARLOS M. 2585",-34.66074181751513,-58.43282057858803,,
Contenedor Negro,RIVERA INDARTE AV. 3517,RIVERA INDARTE AV. 3517,-34.661102163317665,-58.4295679332375,,
Contenedor Negro,RIVERA INDARTE AV. 3605,RIVERA INDARTE AV. 3605,-34.66193316105071,-58.42889995544967,,
Contenedor Negro,"BONORINO, ESTEBAN, CNEL. AV. 3398","BONORINO, ESTEBAN, CNEL. AV. 3398",-34.65837292384583,-58.42715600461622,,
Contenedor Negro,SAN PEDRITO 3651,SAN PEDRITO 3651,-34.665811449847446,-58.434487491800006,,
Contenedor Negro,SAN PEDRITO 3799,SAN PEDRITO 3799,-34.666863952990816,-58.43391673831398,,
Contenedor Negro,SAN PEDRITO 3870,SAN PEDRITO 3870,-34.66803971235069,-58.43314934223973,,
Contenedor Negro,VARELA 3545,VARELA 3545,-34.66250035090925,-58.43151218115174,,
Contenedor Negro,VARELA 3615,VARELA 3615,-34.663220211512694,-58.4309118713065,,
Contenedor Negro,HUMAHUACA 3372,HUMAHUACA 3372,-34.603360807884535,-58.412518476418576,,
Contenedor Negro,HUMAHUACA 3316,HUMAHUACA 3316,-34.603456302949354,-58.411954869496824,,
Contenedor Negro,LAVALLE 3187,LAVALLE 3187,-34.60212745774968,-58.41082987643374,,
Contenedor Negro,AGUERO 894,AGUERO 894,-34.59945999749521,-58.41060896482928,,
Contenedor Negro,AGUERO 902,AGUERO 902,-34.599322010775396,-58.4106363246629,,
Contenedor Negro,AGUERO 998,AGUERO 998,-34.59820208507244,-58.41038305335077,,
Contenedor Negro,"ANCHORENA, TOMAS MANUEL DE, DR. 605","ANCHORENA, TOMAS MANUEL DE, DR. 605",-34.60243404538503,-58.409731400551536,,
Contenedor Negro,"ANCHORENA, TOMAS MANUEL DE, DR. 633","ANCHORENA, TOMAS MANUEL DE, DR. 633",-34.60204708342685,-58.40957140006522,,
Contenedor Negro,"ANCHORENA, TOMAS MANUEL DE, DR. 713","ANCHORENA, TOMAS MANUEL DE, DR. 713",-34.60071511144346,-58.409089439911845,,
Contenedor Negro,"ANCHORENA, TOMAS MANUEL DE, DR. 797","ANCHORENA, TOMAS MANUEL DE, DR. 797",-34.59962610431471,-58.408688444606085,,
Contenedor Negro,BOULOGNE SUR MER 619,BOULOGNE SUR MER 619,-34.60283899882163,-58.40618808704144,,
Contenedor Negro,"GARCIA, PEDRO A.,CNEL. 5722","GARCIA, PEDRO A.,CNEL. 5722",-34.68421710459761,-58.468135379271075,,
Contenedor Negro,BOULOGNE SUR MER 855,BOULOGNE SUR MER 855,-34.60026924364567,-58.40541553798785,,
Contenedor Negro,BOULOGNE SUR MER 857,BOULOGNE SUR MER 857,-34.60026924364567,-58.40541553798785,,
Contenedor Negro,ECUADOR 502,ECUADOR 502,-34.60412634746359,-58.40782419885417,,
Contenedor Negro,ECUADOR 598,ECUADOR 598,-34.60309811934887,-58.407504349693916,,
Contenedor Negro,ECUADOR 776,ECUADOR 776,-34.6010111934885,-58.406798494378116,,
Contenedor Negro,ECUADOR 790,ECUADOR 790,-34.60083836715658,-58.406742667967634,,
Contenedor Negro,ECUADOR 906,ECUADOR 906,-34.599542064441366,-58.406277416851694,,
Contenedor Negro,ECUADOR 994,ECUADOR 994,-34.59829976025899,-58.40576414737265,,
Contenedor Negro,GUARDIA VIEJA 3387,GUARDIA VIEJA 3387,-34.60258384499396,-58.41239401722537,,
Contenedor Negro,GUARDIA VIEJA 3375,GUARDIA VIEJA 3375,-34.60254210613825,-58.41243335586555,,
Contenedor Negro,"JAURES, JEAN 610","JAURES, JEAN 610",-34.602791191014326,-58.40845842166537,,
Contenedor Negro,"JAURES, JEAN 672","JAURES, JEAN 672",-34.60218340373368,-58.408225105849326,,
Contenedor Negro,"JAURES, JEAN 680","JAURES, JEAN 680",-34.60223991215276,-58.4081653479645,,
Contenedor Negro,"JAURES, JEAN 820","JAURES, JEAN 820",-34.600850051637636,-58.407713536953146,,
Contenedor Negro,"JAURES, JEAN 914","JAURES, JEAN 914",-34.599382862444656,-58.40717180028444,,
Contenedor Negro,"JAURES, JEAN 916","JAURES, JEAN 916",-34.599363142859026,-58.40716458072979,,
Contenedor Negro,"JAURES, JEAN 998","JAURES, JEAN 998",-34.59826305570256,-58.406706367913316,,
Contenedor Negro,LAVALLE 2777,LAVALLE 2777,-34.60317266051299,-58.4060450606853,,
Contenedor Negro,LAVALLE 2775,LAVALLE 2775,-34.60317403017502,-58.40598233332017,,
Contenedor Negro,"JAURES, JEAN 560","JAURES, JEAN 560",-34.603415088101535,-58.408727355864166,,
Contenedor Negro,"JAURES, JEAN 590","JAURES, JEAN 590",-34.60306052551919,-58.40859072416089,,
Contenedor Negro,LAVALLE 3121,LAVALLE 3121,-34.60240204817836,-58.4101533029932,,
Contenedor Negro,LAVALLE 3195,LAVALLE 3195,-34.602057020536925,-58.41107130675915,,
Contenedor Negro,SAN LUIS 2726,SAN LUIS 2726,-34.59988396865955,-58.404644073266645,,
Contenedor Negro,SAN LUIS 2860,SAN LUIS 2860,-34.59973213869103,-58.40598777770332,,
Contenedor Negro,SAN LUIS 3020,SAN LUIS 3020,-34.599630008380075,-58.407493064973124,,
Contenedor Negro,SAN LUIS 3084,SAN LUIS 3084,-34.5995718244039,-58.408453594895086,,
Contenedor Negro,SAN LUIS 3210,SAN LUIS 3210,-34.59940311979165,-58.41081330662159,,
Contenedor Negro,SAN LUIS 3254,SAN LUIS 3254,-34.599374674599154,-58.41166354098142,,
Contenedor Negro,TUCUMAN 2725,TUCUMAN 2725,-34.60176322826419,-58.40514700862645,,
Contenedor Negro,TUCUMAN 2751,TUCUMAN 2751,-34.60173325041363,-58.40544681620093,,
Contenedor Negro,TUCUMAN 2961,TUCUMAN 2961,-34.601257971036524,-58.40744788523545,,
Contenedor Negro,TUCUMAN 2915,TUCUMAN 2915,-34.601416246200365,-58.40719699468087,,
Contenedor Negro,TUCUMAN 3105,TUCUMAN 3105,-34.600801030696914,-58.40933738884409,,
Contenedor Negro,TUCUMAN 3195,TUCUMAN 3195,-34.60056715252558,-58.41066541452957,,
Contenedor Negro,VIAMONTE 2814,VIAMONTE 2814,-34.60080759386062,-58.405925062657296,,
Contenedor Negro,AGUERO 744,AGUERO 744,-34.601397225855884,-58.411127149125264,,
Contenedor Negro,AGUERO 742,AGUERO 742,-34.601365096418256,-58.4110923408226,,
Contenedor Negro,AGUERO 806,AGUERO 806,-34.6003393487942,-58.410884996902006,,
Contenedor Negro,AGUERO 864,AGUERO 864,-34.5998360796792,-58.410764225593624,,
Contenedor Negro,CAÑADA DE GOMEZ 5169,CAÑADA DE GOMEZ 5169,-34.68863062581767,-58.4705995434031,,
Contenedor Negro,"ANCHORENA, TOMAS MANUEL DE, DR. 511","ANCHORENA, TOMAS MANUEL DE, DR. 511",-34.60390204431818,-58.410224299268705,,
Contenedor Negro,"ANCHORENA, TOMAS MANUEL DE, DR. 513","ANCHORENA, TOMAS MANUEL DE, DR. 513",-34.60387409490716,-58.41021439988602,,
Contenedor Negro,"ANCHORENA, TOMAS MANUEL DE, DR. 589","ANCHORENA, TOMAS MANUEL DE, DR. 589",-34.60271208951856,-58.40982835447492,,
Contenedor Negro,"ANCHORENA, TOMAS MANUEL DE, DR. 663","ANCHORENA, TOMAS MANUEL DE, DR. 663",-34.601473135361026,-58.40933543411898,,
Contenedor Negro,"ANCHORENA, TOMAS MANUEL DE, DR. 671","ANCHORENA, TOMAS MANUEL DE, DR. 671",-34.60135784791118,-58.409319315623165,,
Contenedor Negro,"ANCHORENA, TOMAS MANUEL DE, DR. 869","ANCHORENA, TOMAS MANUEL DE, DR. 869",-34.598681864143515,-58.4083404760286,,
Contenedor Negro,"ANCHORENA, TOMAS MANUEL DE, DR. 895","ANCHORENA, TOMAS MANUEL DE, DR. 895",-34.598285102495254,-58.408198354857426,,
Contenedor Negro,BOULOGNE SUR MER 507,BOULOGNE SUR MER 507,-34.60416324031842,-58.40653516293757,,
Contenedor Negro,BOULOGNE SUR MER 587,BOULOGNE SUR MER 587,-34.60332621833863,-58.40631656814015,,
Contenedor Negro,BOULOGNE SUR MER 711,BOULOGNE SUR MER 711,-34.60158602573907,-58.40584934028334,,
Contenedor Negro,BOULOGNE SUR MER 799,BOULOGNE SUR MER 799,-34.60090258022697,-58.405624894632965,,
Contenedor Negro,BOULOGNE SUR MER 905,BOULOGNE SUR MER 905,-34.59971697518236,-58.40519940104865,,
Contenedor Negro,BOULOGNE SUR MER 969,BOULOGNE SUR MER 969,-34.59860879887719,-58.404877392546894,,
Contenedor Negro,BOULOGNE SUR MER 995,BOULOGNE SUR MER 995,-34.598216077230575,-58.40475438054044,,
Contenedor Negro,ECUADOR 608,ECUADOR 608,-34.60281851519235,-58.40739536628855,,
Contenedor Negro,ECUADOR 662,ECUADOR 662,-34.60221809790838,-58.4071956990008,,
Contenedor Negro,ECUADOR 820,ECUADOR 820,-34.600455885275416,-58.40661933590237,,
Contenedor Negro,ECUADOR 864,ECUADOR 864,-34.600081633225926,-58.40649998361035,,
Contenedor Negro,ECUADOR 866,ECUADOR 866,-34.600005954833655,-58.40647585516871,,
Contenedor Negro,HUMAHUACA 3318,HUMAHUACA 3318,-34.603524060995404,-58.41187132253431,,
Contenedor Negro,HUMAHUACA 3374,HUMAHUACA 3374,-34.60335671809581,-58.41254259543101,,
Contenedor Negro,"JAURES, JEAN 550","JAURES, JEAN 550",-34.60354603467913,-58.408638188686815,,
Contenedor Negro,"JAURES, JEAN 588","JAURES, JEAN 588",-34.603122814064605,-58.408583754009186,,
Contenedor Negro,"JAURES, JEAN 714","JAURES, JEAN 714",-34.60184781075328,-58.40809559370983,,
Contenedor Negro,"JAURES, JEAN 898","JAURES, JEAN 898",-34.59982308318677,-58.407331360409586,,
Contenedor Negro,LAVALLE 2869,LAVALLE 2869,-34.60304557762314,-58.406906425278486,,
Contenedor Negro,LAVALLE 2871,LAVALLE 2871,-34.603024528804085,-58.407049759386005,,
Contenedor Negro,LAVALLE 3035,LAVALLE 3035,-34.60276280401069,-58.408938711619356,,
Contenedor Negro,LAVALLE 3093,LAVALLE 3093,-34.60255744198589,-58.4096117747122,,
Contenedor Negro,LAVALLE 3249,LAVALLE 3249,-34.60178183103911,-58.41193534230119,,
Contenedor Negro,LAVALLE 3275,LAVALLE 3275,-34.60168426468114,-58.41222502078678,,
Contenedor Negro,SAN LUIS 2722,SAN LUIS 2722,-34.599889558290904,-58.40459473530672,,
Contenedor Negro,SAN LUIS 2724,SAN LUIS 2724,-34.59988676847512,-58.404619404286656,,
Contenedor Negro,SAN LUIS 2948,SAN LUIS 2948,-34.59966251426092,-58.40680224386452,,
Contenedor Negro,SAN LUIS 2946,SAN LUIS 2946,-34.599664454059734,-58.40677014520388,,
Contenedor Negro,SAN LUIS 3128,SAN LUIS 3128,-34.599519639705626,-58.40929436982297,,
Contenedor Negro,SAN LUIS 3136,SAN LUIS 3136,-34.59950539118149,-58.409529710003476,,
Contenedor Negro,TUCUMAN 2801,TUCUMAN 2801,-34.601723983057376,-58.405944305293104,,
Contenedor Negro,TUCUMAN 2895,TUCUMAN 2895,-34.60159606059588,-58.40688942636186,,
Contenedor Negro,TUCUMAN 3005,TUCUMAN 3005,-34.601034428522226,-58.40793623624573,,
Contenedor Negro,TUCUMAN 3097,TUCUMAN 3097,-34.60083112844975,-58.40901825208321,,
Contenedor Negro,TUCUMAN 3251,TUCUMAN 3251,-34.60035847118636,-58.411463172390455,,
Contenedor Negro,TUCUMAN 3281,TUCUMAN 3281,-34.60023940678484,-58.41205262839203,,
Contenedor Negro,VIAMONTE 2772,VIAMONTE 2772,-34.600852510197114,-58.405385255094046,,
Contenedor Negro,VIAMONTE 2994,VIAMONTE 2994,-34.60068336426143,-58.40747279829454,,
Contenedor Negro,"MITRE, BARTOLOME 2890","MITRE, BARTOLOME 2890",-34.6089621745745,-58.40729406661175,,
Contenedor Negro,24 DE NOVIEMBRE 128,24 DE NOVIEMBRE 128,-34.612177912399716,-58.41162354104688,,
Contenedor Negro,24 DE NOVIEMBRE 190,24 DE NOVIEMBRE 190,-34.612917944864314,-58.41149003137896,,
Contenedor Negro,AGUERO 210,AGUERO 210,-34.60742257640085,-58.412753797428856,,
Contenedor Negro,AGUERO 212,AGUERO 212,-34.60740382680215,-58.41274840779028,,
Contenedor Negro,"ANCHORENA, TOMAS MANUEL DE, DR. 259","ANCHORENA, TOMAS MANUEL DE, DR. 259",-34.6070739685607,-58.41157017982783,,
Contenedor Negro,"ANCHORENA, TOMAS MANUEL DE, DR. 263","ANCHORENA, TOMAS MANUEL DE, DR. 263",-34.60702055966684,-58.411547291175076,,
Contenedor Negro,"ANCHORENA, TOMAS MANUEL DE, DR. 35","ANCHORENA, TOMAS MANUEL DE, DR. 35",-34.6100875107195,-58.411753250540805,,
Contenedor Negro,"ANCHORENA, TOMAS MANUEL DE, DR. 429","ANCHORENA, TOMAS MANUEL DE, DR. 429",-34.60490001370132,-58.41066235365969,,
Contenedor Negro,"ANCHORENA, TOMAS MANUEL DE, DR. 457","ANCHORENA, TOMAS MANUEL DE, DR. 457",-34.60455911061529,-58.4104863935175,,
Contenedor Negro,BOULOGNE SUR MER 309,BOULOGNE SUR MER 309,-34.606536089930316,-58.407297903806125,,
Contenedor Negro,BOULOGNE SUR MER 355,BOULOGNE SUR MER 355,-34.60596771205439,-58.40712625510913,,
Contenedor Negro,CATAMARCA 48,CATAMARCA 48,-34.61078174416917,-58.40751911410397,,
Contenedor Negro,CATAMARCA 86,CATAMARCA 86,-34.61121661363322,-58.4073932263005,,
Contenedor Negro,ECUADOR 220,ECUADOR 220,-34.6076461435671,-58.40912886866567,,
Contenedor Negro,ECUADOR 296,ECUADOR 296,-34.606726822744264,-58.40876268068278,,
Contenedor Negro,ECUADOR 410,ECUADOR 410,-34.60520605480613,-58.40822637417437,,
Contenedor Negro,ECUADOR 410,ECUADOR 410,-34.605250563634264,-58.4081943252072,,
Contenedor Negro,ESPARZA 59,ESPARZA 59,-34.611716349947564,-58.413057813874595,,
Contenedor Negro,ESPARZA 57,ESPARZA 57,-34.61167821081759,-58.41305781414763,,
Contenedor Negro,"GOMEZ, VALENTIN 2846","GOMEZ, VALENTIN 2846",-34.605494688738965,-58.40628705387524,,
Contenedor Negro,"GOMEZ, VALENTIN 2884","GOMEZ, VALENTIN 2884",-34.60543366246255,-58.40676387420799,,
Contenedor Negro,"GOMEZ, VALENTIN 3006","GOMEZ, VALENTIN 3006",-34.60536111233083,-58.40844332391813,,
Contenedor Negro,"GOMEZ, VALENTIN 3090","GOMEZ, VALENTIN 3090",-34.605254388808454,-58.40927002982638,,
Contenedor Negro,"GOMEZ, VALENTIN 3210","GOMEZ, VALENTIN 3210",-34.605097990343026,-58.41089883227292,,
Contenedor Negro,"GOMEZ, VALENTIN 3286","GOMEZ, VALENTIN 3286",-34.60510562489033,-58.41186391152957,,
Contenedor Negro,"JAURES, JEAN 350","JAURES, JEAN 350",-34.60598679413813,-58.40968580705642,,
Contenedor Negro,"JAURES, JEAN 320","JAURES, JEAN 320",-34.60643310483584,-58.409865086304265,,
Contenedor Negro,"JAURES, JEAN 394","JAURES, JEAN 394",-34.605491114536235,-58.409500388420454,,
Contenedor Negro,LA RIOJA 130,LA RIOJA 130,-34.611827046282414,-58.40873726525994,,
Contenedor Negro,LA RIOJA 184,LA RIOJA 184,-34.612340024379456,-58.408696263317744,,
Contenedor Negro,"MITRE, BARTOLOME 3204","MITRE, BARTOLOME 3204",-34.60922159084468,-58.41182955352144,,
Contenedor Negro,"MITRE, BARTOLOME 3298","MITRE, BARTOLOME 3298",-34.609294075593574,-58.413137937836524,,
Contenedor Negro,"PERON, JUAN DOMINGO, TTE. GENERAL 2813","PERON, JUAN DOMINGO, TTE. GENERAL 2813",-34.607752937381136,-58.40631755643603,,
Contenedor Negro,"PERON, JUAN DOMINGO, TTE. GENERAL 2895","PERON, JUAN DOMINGO, TTE. GENERAL 2895",-34.60775508171296,-58.407213308652565,,
Contenedor Negro,"PERON, JUAN DOMINGO, TTE. GENERAL 3055","PERON, JUAN DOMINGO, TTE. GENERAL 3055",-34.60792462081668,-58.40986507563226,,
Contenedor Negro,"PERON, JUAN DOMINGO, TTE. GENERAL 3269","PERON, JUAN DOMINGO, TTE. GENERAL 3269",-34.607688119032275,-58.4124856668333,,
Contenedor Negro,SARMIENTO 2937,SARMIENTO 2937,-34.606632069948525,-58.40774923409022,,
Contenedor Negro,SARMIENTO 3125,SARMIENTO 3125,-34.6066848713328,-58.4103228252035,,
Contenedor Negro,SARMIENTO 3315,SARMIENTO 3315,-34.606254632283445,-58.41259936229925,,
Contenedor Negro,SARMIENTO 3333,SARMIENTO 3333,-34.60628816253023,-58.41280609334318,,
Contenedor Negro,SARMIENTO 3357,SARMIENTO 3357,-34.60622712539682,-58.41310744107476,,
Contenedor Negro,"URQUIZA, GRAL. 11","URQUIZA, GRAL. 11",-34.61063410145575,-58.41036436519029,,
Contenedor Negro,"URQUIZA, GRAL. 47","URQUIZA, GRAL. 47",-34.61096867367637,-58.410334244065794,,
Contenedor Negro,"YRIGOYEN, HIPOLITO 2920","YRIGOYEN, HIPOLITO 2920",-34.61144010978271,-58.40764835394366,,
Contenedor Negro,"YRIGOYEN, HIPOLITO 2982","YRIGOYEN, HIPOLITO 2982",-34.61144931392253,-58.40853758638268,,
Contenedor Negro,"YRIGOYEN, HIPOLITO 3152","YRIGOYEN, HIPOLITO 3152",-34.61162098209951,-58.41100941092845,,
Contenedor Negro,"YRIGOYEN, HIPOLITO AV. 3298","YRIGOYEN, HIPOLITO AV. 3298",-34.61256609171589,-58.41329335785925,,
Contenedor Negro,24 DE NOVIEMBRE 18,24 DE NOVIEMBRE 18,-34.610801064120444,-58.41168738821038,,
Contenedor Negro,24 DE NOVIEMBRE 96,24 DE NOVIEMBRE 96,-34.61177313161764,-58.411620274082146,,
Contenedor Negro,AGUERO 204,AGUERO 204,-34.60759657244552,-58.4127564960697,,
Contenedor Negro,"GOMEZ, VALENTIN 3268","GOMEZ, VALENTIN 3268",-34.605183081811475,-58.41159567228453,,
Contenedor Negro,AGUERO 46,AGUERO 46,-34.61002647885007,-58.4131303029156,,
Contenedor Negro,AGUERO 44,AGUERO 44,-34.610053188240805,-58.413130302724404,,
Contenedor Negro,"ANCHORENA, TOMAS MANUEL DE, DR. 343","ANCHORENA, TOMAS MANUEL DE, DR. 343",-34.60592576249048,-58.411108627504476,,
Contenedor Negro,"ANCHORENA, TOMAS MANUEL DE, DR. 377","ANCHORENA, TOMAS MANUEL DE, DR. 377",-34.605437492637414,-58.41090645952209,,
Contenedor Negro,BOULOGNE SUR MER 205,BOULOGNE SUR MER 205,-34.60778728325781,-58.40767934877231,,
Contenedor Negro,BOULOGNE SUR MER 295,BOULOGNE SUR MER 295,-34.606696296518784,-58.407347490569364,,
Contenedor Negro,BOULOGNE SUR MER 447,BOULOGNE SUR MER 447,-34.60494539384109,-58.40681346560958,,
Contenedor Negro,BOULOGNE SUR MER 365,BOULOGNE SUR MER 365,-34.606038060177866,-58.4070706269513,,
Contenedor Negro,CATAMARCA 122,CATAMARCA 122,-34.61160951399863,-58.407255909279264,,
Contenedor Negro,CATAMARCA 178,CATAMARCA 178,-34.61218809969137,-58.40702934469264,,
Contenedor Negro,ECUADOR 310,ECUADOR 310,-34.6065589762367,-58.40869402477834,,
Contenedor Negro,ECUADOR 392,ECUADOR 392,-34.6054565593279,-58.40827443035618,,
Contenedor Negro,"ANCHORENA, TOMAS MANUEL DE, DR. 460","ANCHORENA, TOMAS MANUEL DE, DR. 460",-34.60443897359169,-58.41053475233824,,
Contenedor Negro,"GOMEZ, VALENTIN 2910","GOMEZ, VALENTIN 2910",-34.6054560839583,-58.407174296743335,,
Contenedor Negro,"GOMEZ, VALENTIN 2998","GOMEZ, VALENTIN 2998",-34.60539907974791,-58.408092268447646,,
Contenedor Negro,"GOMEZ, VALENTIN 3108","GOMEZ, VALENTIN 3108",-34.605255080427874,-58.40960432572702,,
Contenedor Negro,"GOMEZ, VALENTIN 3180","GOMEZ, VALENTIN 3180",-34.60513613749497,-58.41049448904757,,
Contenedor Negro,"GOMEZ, VALENTIN 3344","GOMEZ, VALENTIN 3344",-34.60522608597139,-58.41264637767803,,
Contenedor Negro,"GOMEZ, VALENTIN 3346","GOMEZ, VALENTIN 3346",-34.605225106120656,-58.41267231659143,,
Contenedor Negro,"JAURES, JEAN 230","JAURES, JEAN 230",-34.60757749101094,-58.41033044849475,,
Contenedor Negro,"JAURES, JEAN 264","JAURES, JEAN 264",-34.60715787974194,-58.410158798734614,,
Contenedor Negro,"JAURES, JEAN 38","JAURES, JEAN 38",-34.60998409643437,-58.41039530853758,,
Contenedor Negro,"JAURES, JEAN 420","JAURES, JEAN 420",-34.60502551415896,-58.40929673033809,,
Contenedor Negro,"JAURES, JEAN 488","JAURES, JEAN 488",-34.604402087215504,-58.40905924481084,,
Contenedor Negro,"JAURES, JEAN 58","JAURES, JEAN 58",-34.60970222275195,-58.41037239152114,,
Contenedor Negro,LA RIOJA 16,LA RIOJA 16,-34.61052235637424,-58.4088046117568,,
Contenedor Negro,LA RIOJA 18,LA RIOJA 18,-34.61052998653611,-58.40887327880684,,
Contenedor Negro,LA RIOJA 80,LA RIOJA 80,-34.611224250176335,-58.40876646834232,,
Contenedor Negro,"MITRE, BARTOLOME 3120","MITRE, BARTOLOME 3120",-34.60921605563671,-58.41073931952935,,
Contenedor Negro,"MITRE, BARTOLOME 3182","MITRE, BARTOLOME 3182",-34.60926208839782,-58.41151826635658,,
Contenedor Negro,"MITRE, BARTOLOME 3370","MITRE, BARTOLOME 3370",-34.60935129930988,-58.41416404416283,,
Contenedor Negro,"PERON, JUAN DOMINGO, TTE. GENERAL 2925","PERON, JUAN DOMINGO, TTE. GENERAL 2925",-34.60785213358834,-58.408049352707735,,
Contenedor Negro,"PERON, JUAN DOMINGO, TTE. GENERAL 2991","PERON, JUAN DOMINGO, TTE. GENERAL 2991",-34.60788411702118,-58.408900316599414,,
Contenedor Negro,"PERON, JUAN DOMINGO, TTE. GENERAL 3165","PERON, JUAN DOMINGO, TTE. GENERAL 3165",-34.6078941089027,-58.411375632161054,,
Contenedor Negro,"PERON, JUAN DOMINGO, TTE. GENERAL 3325","PERON, JUAN DOMINGO, TTE. GENERAL 3325",-34.60751646666179,-58.4132447560569,,
Contenedor Negro,SARMIENTO 2877,SARMIENTO 2877,-34.60661237677254,-58.40700799548376,,
Contenedor Negro,SARMIENTO 2875,SARMIENTO 2875,-34.60661237664195,-58.40698129660946,,
Contenedor Negro,SARMIENTO 3027,SARMIENTO 3027,-34.606688675330886,-58.40911361615939,,
Contenedor Negro,SARMIENTO 3231,SARMIENTO 3231,-34.60648270255008,-58.411673169716906,,
Contenedor Negro,SARMIENTO 3285,SARMIENTO 3285,-34.60639878730086,-58.41225298587136,,
Contenedor Negro,"URQUIZA, GRAL. 135","URQUIZA, GRAL. 135",-34.611964290236514,-58.410185463213345,,
