wkt_geom,direccion,barrio,comuna,mas_info,materiales
Point (98963.30125730000145268 102927.80841300000611227),Biarritz 2061,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99672.02876749999995809 103759.68270799999299925),"Bielsa, Rafael, Dr. 180",Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98929.08940080000320449 103132.65874499999335967),"Carranza, Adolfo P. 2026",Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99602.2471988000033889 104345.94795200000226032),Del Campo Av. 1340,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99338.05373359999794047 104599.1912739999970654),Del Campo Av. 1670,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (100034.25598400000308175 103439.5794270000042161),"Dickman, Adolfo, Dr. 1095",Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99982.37775020000117365 103240.19015500000386965),"Dickman, Adolfo, Dr. 1247",Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99913.55716120000579394 102974.31587799999397248),"Dickman, Adolfo, Dr. 1463",Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99696.39607309999701101 104188.84704100000089966),Elcano 4760,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99382.77715379999426659 103949.4282729999977164),Elcano 5099,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99417.97514070000033826 103192.71101299999281764),Espinosa 2691,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (100353.87105299999529961 102983.03589899999496993),Fragata Pres. Sarmiento 2021,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (100421.73096699999587145 103247.18353700000443496),Fragata Pres. Sarmiento 2239,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (100487.61005800000566524 103520.3868300000031013),Fragata Pres. Sarmiento 2461,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99915.57381440000608563 103501.25110500000300817),"Garcia, Juan Agustin 1166",Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99822.02941180000198074 103140.15344999999797437),"Garcia, Juan Agustin 1462",Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99033.63326630000665318 102785.96075399999972433),Linneo 2137,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99247.8494903999962844 103005.05895299999974668),Miguel Angel 1863,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99122.86131520000344608 104445.53245400000014342),Morlote 900,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99349.66226870000537019 103802.02383599999302533),Punta Arenas 1480,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99206.52765150000050198 103185.50675899999623653),Punta Arenas 1744,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98718.22621959999378305 103375.52806100000452716),Raulies 2018,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (98778.90030569999362342 103118.61452800000552088),"Rousseau, Juan J. 2062",Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (100161.46832899999571964 103348.5256809999991674),"Segui, F. J., Alte. 2381",Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (100227.58983899999293499 103593.93196699999680277),"Segui, F. J., Alte. 2587",Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99110.61445199999434408 102985.76563100000203121),Terrero 2555,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99666.99518610000086483 103153.57345199999690522),Trelles 2414,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99702.24477330000081565 103295.4392610000068089),Trelles 2528,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99734.34967039999901317 103427.20495899999514222),Trelles 2642,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99736.65853400000196416 103875.34610100000281818),Yerua 4907,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (99544.00906789999862667 103325.55225599999539554),Alvarez Jonte	1573,Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (100088.47167699999408796 103060.34195099999487866),"Segui, F. J., Alte. 2125",Paternal,15,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (109295.44046699999307748 101895.81014899999718182),"Villaflor, Azucena|433|pr3232",Puerto Madero,1,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (108920.73812100000213832 101624.7086319999943953),"Moreau De Justo, Alicia Av.|1410|pr3170",Puerto Madero,1,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (108886.1617030000052182 102222.66808499999751803),"Moreau De Justo, Alicia Av.|964|pr397|",Puerto Madero,1,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (108907.57994500000495464 101921.52464600000530481),"Moreau De Justo, Alicia Av.|1194|pr447|",Puerto Madero,1,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (109064.04011699999682605 103080.94086800000513904),"Cossettini, Olga|332|pr4288|",Puerto Madero,1,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (109043.85532899999816436 103180.58507099999405909),"Cossettini, Olga|230|pr3281",Puerto Madero,1,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106505.17127999999502208 104393.38070100000186358),"Lopez, Vicente 1943",Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105368.40937500000291038 104784.96025899999949615),Pe?a 3025,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105209.42294299999775831 104899.61141199999838136),Pe?a 3161,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104964.44658200000412762 104389.65745800000149757),Santa F? Av. 3125,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106331.86050599999725819 104944.79774300000281073),"Agote, Luis Dr. 2510",Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104992.2686390000017127 103890.97701499999675434),Aguero 1324,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105073.41920699999900535 104072.13383799999428447),Aguero 1498,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105199.56105600000591949 104222.14901500000269152),Aguero 1650,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106662.4478990000061458 103559.06221299999742769),"Alvear, Marcelo T. De 1647",Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106265.940535000001546 103551.5637399999977788),"Alvear, Marcelo T. De 1929",Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105817.35443700000178069 103600.64500400000542868),"Alvear, Marcelo T. De 2273",Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105674.2801809999946272 103649.85220100000151433),"Alvear, Marcelo T. De 2391",Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105440.02993999999307562 104086.11041100000147708),"Anchorena, Tomas Manuel De, Dr. 1511",Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105731.48823499999707565 104378.55929600000672508),"Anchorena, Tomas Manuel De, Dr. 1802",Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106834.9597840000060387 103830.26254500000504777),Arenales 1510,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106578.47693299999809824 103808.75873499999579508),Arenales 1677,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106153.27389599999878556 103843.56291199999395758),Arenales 2020,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105556.2164069999998901 104014.92964000000210945),Arenales 2578,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105085.19414000000688247 104402.33650799999304581),Arenales 3080,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105158.51964100000623148 104322.68656499999633525),Austria 1799,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105209.44148300000233576 104367.6640590000024531),Austria 1867,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105275.68054200000187848 104426.02039700000023004),Austria 1935,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105387.0288109999964945 104523.86012500000651926),Austria 2047,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105616.6407619999954477 104726.01438199999392964),Austria 2287,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105836.13291400000161957 104933.35626299999421462),Austria 2530,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105972.45297699999355245 105055.97835900000063702),Austria 2660,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106186.54626800000551157 103832.22422499999811407),Ayacucho 1199,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106192.71665200000279583 103874.15508300000510644),Ayacucho 1221,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106278.23069599999871571 104057.24838900000031572),Ayacucho 1403,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106424.26758899999549612 104209.53699500000220723),Ayacucho 1561,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106851.69417000000248663 104685.94742199999745935),Ayacucho 2076,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106927.26416900000185706 104776.19979300000704825),Ayacucho 2180,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106190.77989099999831524 103340.47291799999948125),Ayacucho 879,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105810.68461199999728706 103713.91541000000142958),Azcuenaga 1068,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105832.25710099999560043 103848.30302199999277946),Azcuenaga 1150,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105862.90938700000697281 103937.3661430000065593),Azcuenaga 1254,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106148.68362500000512227 104465.72223499999381602),Azcuenaga 1752,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106306.68836000000010245 104697.83139900000242051),Azcuenaga 1992,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105715.10097200000018347 103355.69986799999605864),Azcuenaga 838,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105449.77415700000710785 104212.54598799999803305),Beruti 2765,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105137.94729199999710545 104478.68946300000243355),Beruti 3097,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104707.42391699999279808 104046.07417799999529961),Billinghurst 1519,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104883.79266399999323767 104319.25555899999744724),Billinghurst 1739,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104477.86670499999308959 103864.94296200000098906),"Bravo, Mario 1345",Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (105059.91490400000475347 103575.33351199999742676),"Cabrera, Jose A. 2940",Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104763.58305899999686517 103584.43522699999448378),"Cabrera, Jose A. 3180",Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104597.54817999999795575 103593.41139700000348967),"Cabrera, Jose A. 3310",Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (104330.68702199999825098 103607.88046099999337457),"Cabrera, Jose A. 3536",Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106437.87081700000271667 103578.9780109999992419),Callao Av. 1025,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106438.52915299999585841 103803.88408800000615884),Callao Av. 1193,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106445.7813179999939166 103876.41492900000594091),Callao Av. 1265,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106497.47830800000519957 104084.62273899999854621),Callao Av. 1431,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106630.16437800000130665 104232.12369300000136718),Callao Av. 1585,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106688.91211600000679027 104296.13811400000122376),Callao Av. 1665,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106845.98467999999411404 104466.94614200000069104),Callao Av. 1821,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106966.7864629999967292 104590.79386400000657886),Callao Av. 1971,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (107023.86390599999867845 104644.45799500000430271),Callao Av. 2021,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
Point (106445.99989399999321904 103494.21076400000310969),Callao Av. 937,Recoleta,2,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio
